DateTime,OPEN,CLOSE,VOLUME,AMT
2012/4/12,2522.828,2570.436,5648840900,59536950778
2012/4/13,2575.052,2580.454,5309264300,61892977442
2012/4/16,2564.231,2574.044,4083970000,42650756402
2012/4/17,2572.364,2541.883,3781546700,38328417080
2012/4/18,2550.905,2599.908,5868840800,59361005883
2012/4/19,2598.329,2596.056,4644810900,55512931549
2012/4/20,2591.51,2626.839,6144637900,63829908072
2012/4/23,2624.751,2606.038,5866493800,62073949557
2012/4/24,2594.801,2604.866,7113955800,73150514001
2012/4/25,2598.228,2625.99,6246805300,63529458933
2012/4/26,2632.718,2631.487,5896566700,64377486667
2012/4/27,2630.549,2626.157,4823358600,53345515969
2012/5/2,2660.673,2683.487,8014865400,92366091966
2012/5/3,2679.517,2691.518,5936109000,72337336415
2012/5/4,2689.624,2715.879,6321808600,73699551125
2012/5/7,2699.447,2717.778,6854731400,82715668565
2012/5/8,2717.408,2709.116,6311084000,73744497984
2012/5/9,2685.187,2657.514,5840028300,69482578578
2012/5/10,2657.87,2657.214,4696257600,54056953614
2012/5/11,2652.313,2636.917,4100614300,49392898299
2012/5/14,2653.806,2615.534,5208248400,60331294491
2012/5/15,2597.644,2617.374,4576727100,51374761939
2012/5/16,2610.161,2574.647,4328027400,47863536278
2012/5/17,2577.961,2613.942,4372838900,49203910040
2012/5/18,2595.547,2573.976,4342212400,46907511775
2012/5/21,2572.369,2587.231,3860209000,44300405781
2012/5/22,2598.167,2627.525,4277352900,49392413014
2012/5/23,2621.786,2616.869,4371953100,52563403310
2012/5/24,2613.095,2595.26,4284406600,50064439874
2012/5/25,2595.261,2573.103,3927300400,41420081778
2012/5/28,2562.596,2614.689,5633927500,58412343035
2012/5/29,2615.145,2650.854,7213563700,78681504585
2012/5/30,2646.37,2642.258,5185543600,56976275428
2012/5/31,2623.158,2632.042,4410746900,49875041384
2012/6/1,2633.601,2632.998,4419105600,53843404285
2012/6/4,2598.733,2559.026,5247850200,60615569451
2012/6/5,2565.186,2558.842,3777991000,43553303591
2012/6/6,2564.226,2557.401,3385769400,41316908581
2012/6/7,2579.425,2542.184,3484118600,42053000073
2012/6/8,2558.843,2524.329,4385642600,47638005888
2012/6/11,2529.599,2558.265,4009826000,43449657466
2012/6/12,2543.765,2540.178,3793667600,40259911520
2012/6/13,2546.791,2580.636,4501456800,51291269477
2012/6/14,2573.329,2560.421,4024793400,46331822555
2012/6/15,2565.189,2568.054,4278607800,48868302897
2012/6/18,2576.629,2581.212,3569362800,40852450181
2012/6/19,2577.362,2558.621,3270055300,37020041266
2012/6/20,2563.643,2552.611,2985063900,33573669769
2012/6/21,2547.048,2512.185,3539673200,38607959039
2012/6/25,2501.163,2456.518,4010673500,42503507171
2012/6/26,2442.562,2454.915,3173400800,33896511717
2012/6/27,2452.666,2447.195,3000755300,31437597414
2012/6/28,2451.664,2425.729,3054311300,34418793210
2012/6/29,2418.862,2461.612,3799494100,40976538386
2012/7/2,2473.545,2465.238,4051007800,45651476527
2012/7/3,2464.85,2468.721,3869335400,45004653879
2012/7/4,2474.527,2464.919,3445214200,37837659888
2012/7/5,2450.3,2430.37,3472614500,35946204421
2012/7/6,2435.059,2472.614,4961060500,56601778899
2012/7/9,2455.892,2416.036,4922330200,54601732513
2012/7/10,2411.003,2406.706,3554998400,38539025245
2012/7/11,2402.184,2425.572,3762431200,39851892244
2012/7/12,2420.036,2449.181,5671769100,65137536868
2012/7/13,2441.013,2450.633,3672525600,42013581196
2012/7/16,2452.595,2399.731,4277187000,45844882072
2012/7/17,2391.897,2414.201,3342432900,38285441648
2012/7/18,2412.062,2414.335,4175178800,44325492550
2012/7/19,2407.443,2424.322,4694905200,47704038961
2012/7/20,2415.71,2398.455,3761975400,36683623955
2012/7/23,2379.885,2365.431,3239036900,33178928582
2012/7/24,2353.22,2375.992,3031007900,31149105846
2012/7/25,2368.384,2360.083,2489650100,25730598144
2012/7/26,2360.134,2347.488,3131409400,31326395007
2012/7/27,2353.942,2349.108,3109052500,33048182067
2012/7/30,2350.782,2335.793,3048485100,29907972257
2012/7/31,2336.882,2332.922,3209972300,31196332451
2012/8/1,2332.129,2358.651,3142084800,31277764382
2012/8/2,2354.073,2334.882,3151615900,29751166648
2012/8/3,2340.25,2353.737,2976978500,31106947335
2012/8/6,2350.117,2385.611,4182066500,43686686303
2012/8/7,2383.257,2388.873,3828548900,40403711505
2012/8/8,2390.959,2389.795,3781045100,41340862162
2012/8/9,2388.43,2411.7,3565895100,43256096919
2012/8/10,2409.937,2399.751,3470299500,40699222527
2012/8/13,2394.504,2351.931,4478354600,46249676189
2012/8/14,2352.659,2357.016,3985006600,42404687531
2012/8/15,2350.022,2331.615,3058017600,30332554840
2012/8/16,2327.91,2319.67,2590290500,27076003542
2012/8/17,2318.432,2313.476,2606571700,28629966797
2012/8/20,2294.901,2301.788,2740203300,27174816852
2012/8/21,2301.932,2313.703,3489510000,34757869338
2012/8/22,2315.14,2295.586,3170841200,31547519179
2012/8/23,2298.18,2302.199,3133534200,33789603948
2012/8/24,2295.684,2275.677,3186959100,32986336544
2012/8/27,2268.485,2228.204,3738619100,35384156112
2012/8/28,2226.898,2238.411,3377361500,30331076332
2012/8/29,2230.199,2214.814,2901064800,27396186648
2012/8/30,2204.515,2211.37,3549131000,33867206099
2012/8/31,2205.573,2204.868,2596498600,23340891008
2012/9/3,2201.123,2228.369,3854859200,35299176728
2012/9/4,2231.716,2204.407,3485268800,33220203922
2012/9/5,2199.743,2199.875,3475182400,30445168179
2012/9/6,2204.436,2217.823,3169588400,26873315868
2012/9/7,2233.912,2317.179,9452976400,84302249171
2012/9/10,2320.557,2326.666,6533055400,63252038538
2012/9/11,2316.532,2311.89,4626071900,43389766043
2012/9/12,2325.925,2320.071,4962251800,46485174475
2012/9/13,2316.679,2298.461,4204984900,38023998305
2012/9/14,2324.012,2315.542,6157181400,55438612876
2012/9/17,2312.055,2258.705,4898473400,43753169666
2012/9/18,2249.425,2235.239,3322869600,30171497189
2012/9/19,2237.218,2246.236,3434970600,32607010935
2012/9/20,2236.191,2195.951,4254577900,38385856464
2012/9/21,2190.327,2199.063,3812059300,34043368088
2012/9/24,2183.969,2215.516,3750168600,33608761246
2012/9/25,2209.975,2210.154,2787701900,26677064455
2012/9/26,2208.906,2184.891,2745462600,24918916453
2012/9/27,2186.004,2251.717,5301690000,48210577766
2012/9/28,2235.057,2293.106,5787582500,54431465854
2012/10/8,2291.961,2270.054,3553442400,33915840250
2012/10/9,2281.753,2320.157,5254888700,48330196363
2012/10/10,2314.593,2324.117,4268623800,37873996221
2012/10/11,2315.897,2302.533,4130065500,36172963459
2012/10/12,2311.284,2304.531,3687414500,33205903773
2012/10/15,2306.006,2294.857,2865174600,28569021615
2012/10/16,2293.244,2298.162,3205967900,32705140504
2012/10/17,2307.358,2300.803,3334940900,31270899032
2012/10/18,2307.487,2336.077,5061510000,45050292530
2012/10/19,2335.105,2332.47,3592773200,33173031578
2012/10/22,2320.468,2341.592,3436828600,32815273277
2012/10/23,2340.89,2312.077,3722127200,33716876575
2012/10/24,2303.401,2307.779,3754244500,30392377974
2012/10/25,2306.733,2291.239,4435153100,33183528714
2012/10/26,2291.31,2247.907,4090051900,34530067051
2012/10/29,2241.802,2235.854,2758132500,25328650697
2012/10/30,2236.316,2239.882,3408312500,29516628523
2012/10/31,2241.432,2254.82,3716979500,30634360248
2012/11/1,2256.609,2297.884,5076172900,45602138249
2012/11/2,2297.898,2306.774,3983328800,34893875754
2012/11/5,2302.742,2301.88,3951037200,33663152794
2012/11/6,2301.98,2292.206,3928062700,34473381993
2012/11/7,2288.763,2287.505,3306740300,30278449435
2012/11/8,2269.582,2245.405,3542647500,30411864845
2012/11/9,2241.756,2240.924,3050696800,24374277793
2012/11/12,2242.96,2251.848,3472168500,29040821378
2012/11/13,2250.842,2212.44,3408370400,28818451577
2012/11/14,2213.086,2223.11,2675879000,23592323468
2012/11/15,2210.751,2193.623,2831915100,23778694920
2012/11/16,2189.511,2177.24,3024778600,26118247405
2012/11/19,2175.184,2174.985,2697866600,26737221714
2012/11/20,2180.205,2164.881,2394891600,22999196160
2012/11/21,2165.408,2194.896,3050848200,27121949931
2012/11/22,2181.179,2177.546,2291235100,21536153037
2012/11/23,2184.409,2192.676,2866749300,26307630050
2012/11/26,2187.24,2175.599,2474269600,22231498412
2012/11/27,2168.589,2150.638,3194674600,26149735216
2012/11/28,2142.5,2129.161,3000933900,24423321714
2012/11/29,2128.803,2115.676,2967062500,24016256021
2012/11/30,2114.244,2139.661,3640691100,28552066162
2012/12/3,2136.696,2108.85,4018676200,34173653616
2012/12/4,2104.928,2131.473,3622591500,31732336903
2012/12/5,2128.387,2207.878,8248710300,69109050480
2012/12/6,2205.605,2203.602,4857468900,42758570153
2012/12/7,2203.887,2246.757,7616974800,64996499283
2012/12/10,2254.915,2271.046,7337547500,61399772028
2012/12/11,2263.209,2258.5,5146870300,45087981874
2012/12/12,2257.73,2267.767,4500645400,39182538242
2012/12/13,2260.601,2242.635,4194210000,36665684856
2012/12/14,2245.636,2355.865,11089256200,93934741143
2012/12/17,2359.201,2366.7,9408819500,85000820332
2012/12/18,2361.095,2368.12,8578484900,78802837302
2012/12/19,2362.802,2371.109,6329253000,61140748228
2012/12/20,2361.322,2384.816,6565546200,63028692015
2012/12/21,2386.376,2372.002,6871415800,66887708129
2012/12/24,2368.007,2381.217,5308700400,54121541302
2012/12/25,2373.88,2448.395,9550235000,89877770350
2012/12/26,2445.987,2457.619,7159182800,68406242066
2012/12/27,2464.779,2444.594,7325506700,69327603833
2012/12/28,2448.076,2480.049,6716632100,66053288179
2012/12/31,2485.559,2522.952,8200229300,81149079560
2013/1/4,2551.814,2524.409,9798818200,95579245007
2013/1/7,2518.047,2535.985,7516799300,73167512509
2013/1/8,2534.647,2525.33,7183710000,76498061772
2013/1/9,2518.104,2526.126,7023117000,74233596955
2013/1/10,2525.59,2530.569,7108586200,71159045499
2013/1/11,2533.495,2483.23,7423917600,72775921987
2013/1/14,2474.176,2577.725,9355409100,96853471373
2013/1/15,2579.132,2595.856,9862080500,1.01357E+11
2013/1/16,2591.365,2577.092,9353608400,95564995007
2013/1/17,2570.711,2552.758,6991523900,71716118533
2013/1/18,2568.692,2595.439,7794030300,77435163470
2013/1/21,2605.649,2610.898,8413374200,85357442058
2013/1/22,2610.392,2596.898,10576627500,1.02261E+11
2013/1/23,2588.198,2607.456,7573944400,72758926411
2013/1/24,2606.427,2582.755,11127717200,1.09538E+11
2013/1/25,2580.881,2571.674,5848735900,60689373994
2013/1/28,2577.267,2651.863,9127479000,98173275704
2013/1/29,2655.377,2675.866,10104022900,1.08827E+11
2013/1/30,2678.433,2688.711,9987499000,1.00857E+11
2013/1/31,2690.951,2686.882,9674010100,94476820552
2013/2/1,2677.187,2743.324,10387951500,1.10561E+11
2013/2/4,2753.688,2748.028,12793917900,1.3612E+11
2013/2/5,2727.93,2771.675,11613081900,1.12701E+11
2013/2/6,2771.908,2775.844,8277927100,88989578113
2013/2/7,2771.53,2759.87,8997814200,95978595584
2013/2/8,2755.649,2771.725,7742964400,82903631783
2013/2/18,2784.065,2737.471,7643822700,81001366822
2013/2/19,2735.045,2685.606,8062643100,82460808230
2013/2/20,2686.093,2702.635,7001937700,73636360656
2013/2/21,2675.741,2610.549,10065798400,1.03619E+11
2013/2/22,2607.65,2596.604,6020485200,65899100176
2013/2/25,2607.149,2604.96,5316194200,55614493314
2013/2/26,2587.375,2567.595,8000306500,83373960556
2013/2/27,2576.046,2594.677,6322674300,64612274221
2013/2/28,2611.94,2673.327,8692259500,92235377254
2013/3/1,2671.842,2668.836,7334375300,80342747703
2013/3/4,2619.42,2545.715,11061910300,1.12585E+11
2013/3/5,2547.893,2622.807,8966115200,92357133815
2013/3/6,2634.87,2650.202,9582965200,95048891279
2013/3/7,2639.783,2619.479,9408266600,96498095994
2013/3/8,2622.684,2606.927,5942955700,63054592405
2013/3/11,2600.278,2592.372,5094643600,52460900851
2013/3/12,2590.391,2555.615,7193514100,71675127580
2013/3/13,2551.726,2527.486,5643046000,56003723639
2013/3/14,2517.745,2534.273,4760575600,49929775447
2013/3/15,2533.722,2539.873,8137218500,82749877355
2013/3/18,2526.077,2502.493,5981277800,63093556699
2013/3/19,2507.396,2525.097,5453647600,55601011985
2013/3/20,2526.968,2610.174,9070062200,91271022200
2013/3/21,2611.58,2614.988,6955275600,71642665537
2013/3/22,2612.256,2618.308,5564714100,55882142445
2013/3/25,2628.407,2613.097,5626140200,58004930851
2013/3/26,2601.964,2575.05,6396296100,65306571624
2013/3/27,2575.726,2583.53,5690651700,58652246310
2013/3/28,2535.988,2499.302,8757840500,84725899121
2013/3/29,2502.782,2495.083,5240213700,52055540480
2013/4/1,2486.428,2493.187,4734602200,47159820558
2013/4/2,2495.843,2486.391,5568415200,55637391748
2013/4/3,2493.877,2483.547,4556422100,45156719409
2013/4/8,2443.24,2472.299,5329677200,55249297714
2013/4/9,2477.29,2489.43,5238982400,54947035592
2013/4/10,2487.984,2485.309,4750491300,51963820632
2013/4/11,2502.5,2477.876,4298995800,43039949368
2013/4/12,2476.322,2462.112,3991727800,40428047827
2013/4/15,2453.967,2436.818,4653973400,44084843341
2013/4/16,2419.508,2459.592,5528061300,53783255198
2013/4/17,2457.881,2458.473,4469216400,46800831850
2013/4/18,2440.707,2464.851,4286070700,46270137159
2013/4/19,2469.951,2533.827,7552087600,76723675264
2013/4/22,2525.113,2530.67,6251188300,63027024091
2013/4/23,2532.201,2449.471,6065398200,61576157889
2013/4/24,2452.781,2495.579,6305091600,62189421706
2013/4/25,2486.857,2467.875,6055792700,59891284466
2013/4/26,2477.724,2447.306,4712337800,46351986661
2013/5/2,2434.603,2449.639,4701608800,47200448204
2013/5/3,2457.543,2492.912,6233009100,63267042656
2013/5/6,2502.978,2525.983,6041878000,61767951099
2013/5/7,2519.364,2529.938,5449064300,59244949469
2013/5/8,2542.266,2542.798,5955429400,60309148841
2013/5/9,2542.374,2527.794,6024014500,64438292561
2013/5/10,2519.517,2540.836,4881672800,50896689221
2013/5/13,2542.412,2530.768,5409214700,55155093224
2013/5/14,2525.998,2493.338,5488006400,56144573527
2013/5/15,2493.968,2506.925,4418966000,47578585624
2013/5/16,2501.117,2552.709,7079618200,76830436307
2013/5/17,2550.452,2592.048,8185080100,83599367908
2013/5/20,2597.151,2609.607,8633780300,94059415836
2013/5/21,2607.393,2614.853,7150599400,75837813846
2013/5/22,2613.411,2618.034,7419181700,78224126421
2013/5/23,2604.93,2582.849,8482537000,81359908175
2013/5/24,2591.419,2597.228,6073966900,62831235051
2013/5/27,2593.522,2599.587,6419508000,66701652802
2013/5/28,2600.632,2644.359,8419611200,86756736777
2013/5/29,2648.927,2642.561,7927770900,81953853231
2013/5/30,2633.955,2634.323,7014636800,71045065872
2013/5/31,2638.71,2606.426,6252853300,65904433688
2013/6/3,2605.969,2602.623,5977446800,63008705172
2013/6/4,2600.499,2565.666,6631575000,63139420045
2013/6/5,2565.329,2560.539,4563719300,47367057838
2013/6/6,2552.817,2527.845,5249652900,54448113429
2013/6/7,2526.913,2484.16,6103089400,61366173745
2013/6/13,2448.717,2399.937,6973006600,64081598112
2013/6/14,2404.423,2416.771,5596453400,53686779328
2013/6/17,2422.762,2403.839,5039571100,51983757469
2013/6/18,2413.088,2418.745,4863037900,48792090467
2013/6/19,2408.28,2400.765,5434626000,52979991053
2013/6/20,2386.104,2321.466,5520102000,52171735063
2013/6/21,2283.151,2317.394,5870579800,53486132980
2013/6/24,2308.069,2171.21,8659725900,73731930536
2013/6/25,2146.053,2165.421,10755488200,87090393952
2013/6/26,2170.326,2168.297,7925642600,67298430249
2013/6/27,2172.848,2160.735,7540675300,62927082416
2013/6/28,2149.03,2200.639,7945132700,64106048718
2013/7/1,2187.092,2213.317,5772622700,51874735216
2013/7/2,2211.803,2221.984,6183885000,59632902046
2013/7/3,2211.044,2203.828,6583602200,59536760190
2013/7/4,2187.181,2221.979,7258114500,67189379203
2013/7/5,2227.35,2226.849,6182177500,58424400611
2013/7/8,2194.423,2163.619,5478249300,49288252039
2013/7/9,2160.699,2162.669,4149443300,37246189870
2013/7/10,2163.098,2224.065,6114978100,54373757823
2013/7/11,2232.157,2326.688,12579319200,1.1133E+11
2013/7/12,2319.023,2275.373,8973308200,82064555657
2013/7/15,2289.762,2307.297,7475788400,71796189674
2013/7/16,2300.83,2317.848,6562415700,62085631916
2013/7/17,2311.443,2282.836,6765524800,63229061677
2013/7/18,2272.947,2245.328,5714429200,51937235147
2013/7/19,2248.133,2190.478,7053528200,66179072656
2013/7/22,2170.089,2202.189,5328349500,48872947253
2013/7/23,2211.587,2265.845,7480973100,69255423111
2013/7/24,2253.376,2249.151,6959230700,69279825849
2013/7/25,2255.223,2237.683,6577431600,60558362762
2013/7/26,2226.429,2224.008,4894109800,45636069902
2013/7/29,2205.083,2175.97,5460092500,49624613440
2013/7/30,2184.007,2189.388,5519362300,50907227289
2013/7/31,2211.75,2193.021,4832705500,46723493389
2013/8/1,2206.004,2245.364,6260399700,58944765673
2013/8/2,2263.495,2247.263,6089089300,58459999450
2013/8/5,2249.976,2278.329,5534215100,53623068581
2013/8/6,2270.672,2293.641,7374689500,68993574807
2013/8/7,2292.379,2280.623,7304869500,69560482114
2013/8/8,2277.253,2276.782,5309843000,52710276666
2013/8/9,2288.51,2286.01,6460001700,62663979060
2013/8/12,2296.22,2352.794,9786321600,94038910336
2013/8/13,2352.883,2359.068,7839363600,71178520240
2013/8/14,2362.619,2349.08,7594212800,71338219589
2013/8/15,2348.839,2321.576,6195185300,59411203587
2013/8/16,2314.261,2304.144,12036956300,1.04027E+11
2013/8/19,2286.203,2331.43,7248322400,67064925390
2013/8/20,2325.862,2312.465,7308634500,67589707172
2013/8/21,2320.584,2308.589,5500738400,50886495497
2013/8/22,2302.668,2303.932,5533810400,51686310590
2013/8/23,2314.866,2286.929,6896713300,65459845296
2013/8/26,2294.759,2335.616,7037104300,66541009856
2013/8/27,2332.8,2340.881,6599033300,62575377643
2013/8/28,2326.096,2328.056,8925617400,80965562365
2013/8/29,2338.564,2318.311,6608541500,59719882399
2013/8/30,2315.913,2313.91,8765451500,76695994654
2013/9/2,2319.957,2320.344,7951024900,73575869316
2013/9/3,2326.231,2354.502,8055400500,72663978650
2013/9/4,2352.537,2350.699,7872576300,68509013842
2013/9/5,2350.927,2341.735,6295138300,59606065186
2013/9/6,2336.767,2357.782,7334011600,63916893626
2013/9/9,2374.26,2440.609,14988964000,1.273E+11
2013/9/10,2446.454,2474.894,15485599200,1.30648E+11
2013/9/11,2483.791,2482.889,16691497400,1.4283E+11
2013/9/12,2480.468,2507.455,14517317500,1.26116E+11
2013/9/13,2502.54,2488.902,11077504900,98275004927
2013/9/16,2501.077,2478.39,10538328200,97043842349
2013/9/17,2480.81,2427.322,9945998200,93115107921
2013/9/18,2426.04,2432.51,7104075900,69341324599
2013/9/23,2441.516,2472.288,8012835200,80920687856
2013/9/24,2470.715,2443.885,9785301300,96769831421
2013/9/25,2440.835,2429.03,9051841800,89119216662
2013/9/26,2422.631,2384.443,8623677000,84183923178
2013/9/27,2382.218,2394.971,6597150800,66383990191
2013/9/30,2406.205,2409.037,5951399200,60990141884
2013/10/8,2406.415,2441.811,8478550600,84229908920
2013/10/9,2432.94,2453.583,7627764500,76128340887
2013/10/10,2455.64,2429.317,9032970600,89468020274
2013/10/11,2442.364,2468.508,9338826100,91811541654
2013/10/14,2472.267,2472.542,10008130100,99109155920
2013/10/15,2475.324,2467.517,8917349600,86100822006
2013/10/16,2459.077,2421.371,8897983400,83150844984
2013/10/17,2432.645,2413.33,7122247400,67722892391
2013/10/18,2415.118,2426.054,6029163000,59138754367
2013/10/21,2431.915,2471.322,8490979500,82223144817
2013/10/22,2470.255,2445.891,9070302900,83412053857
2013/10/23,2451.556,2418.491,9154535500,83286778556
2013/10/24,2412.235,2400.511,6456082100,60427235951
2013/10/25,2400.517,2368.559,7707018200,70778094834
2013/10/28,2372.571,2365.954,6287615200,56602098405
2013/10/29,2369.216,2372.053,10673783300,91741559592
2013/10/30,2371.853,2407.471,9217812600,75735067216
2013/10/31,2398.395,2373.718,8273696400,70393879838
2013/11/1,2373.962,2384.96,6305576200,57820026665
2013/11/4,2397.21,2380.454,5179846100,48959462043
2013/11/5,2366.884,2383.769,6208448800,56935549943
2013/11/6,2371.324,2353.568,6377666300,59536872794
2013/11/7,2351.871,2340.552,5482174700,50942569626
2013/11/8,2329.084,2307.945,5378850800,48564999878
2013/11/11,2305.94,2315.889,4573945700,42566548184
2013/11/12,2319.362,2340,5268754500,49854763423
2013/11/13,2325.36,2288.116,5984883100,53183050105
2013/11/14,2291.269,2304.501,5731035600,51945077793
2013/11/15,2306.549,2350.734,8639177100,83147858433
2013/11/18,2367.883,2428.903,11003463300,1.0855E+11
2013/11/19,2427.928,2412.163,7864829600,79884936328
2013/11/20,2428.767,2424.85,7229180100,67741428196
2013/11/21,2412.451,2409.989,8770667700,82220527035
2013/11/22,2415.29,2397.962,7500067500,70052206585
2013/11/25,2385.784,2388.629,6614473400,63811265014
2013/11/26,2387.826,2387.416,5918586400,53334204356
2013/11/27,2386.362,2414.481,7529408800,70744775407
2013/11/28,2419.15,2439.53,9066040600,86852445384
2013/11/29,2442.676,2438.944,6180374600,61907374173
2013/12/2,2423.969,2418.788,11965512300,1.12922E+11
2013/12/3,2410.693,2442.784,7445575200,72045234174
2013/12/4,2439.824,2475.135,10265023500,94783931336
2013/12/5,2476.453,2468.197,7770893200,72999931131
2013/12/6,2463.043,2452.287,6611408900,64843207895
2013/12/9,2460.028,2450.872,5716488400,57634539131
2013/12/10,2456.23,2453.322,6694142400,61236728790
2013/12/11,2440.503,2412.763,6807514400,62808851026
2013/12/12,2406.766,2410.015,5014771900,47481447335
2013/12/13,2388.659,2406.639,5150119600,47583527668
2013/12/16,2408.678,2367.923,6458167400,62107893611
2013/12/17,2369.255,2356.376,4848389100,46306075570
2013/12/18,2356.703,2357.226,4001520700,39675269794
2013/12/19,2366.205,2332.41,4809568000,45148866928
2013/12/20,2335.052,2278.136,6520420700,60862129503
2013/12/23,2283.8,2284.602,4558028500,44415342954
2013/12/24,2291.125,2288.248,4559916800,45173191422
2013/12/25,2291.748,2305.11,4400532600,41202984186
2013/12/26,2299.972,2265.334,5149756300,48603013700
2013/12/27,2268.535,2303.478,5338915700,51197946376
2013/12/30,2313.38,2299.458,4841430800,46156442661
2013/12/31,2289.01,2330.026,5663107000,57026486218
2014/1/2,2323.433,2321.978,4519429100,49012211124
2014/1/3,2311.968,2290.779,5978264500,57739709924
2014/1/6,2286.371,2238.637,6630040300,59979360128
2014/1/7,2222.306,2238.001,4375310300,42565648108
2014/1/8,2240.635,2241.911,5134885400,50691488898
2014/1/9,2236.967,2222.221,5598704100,54399491333
2014/1/10,2216.521,2204.851,5416929300,47572309533
2014/1/13,2206.996,2193.679,5012277200,46123003754
2014/1/14,2192.844,2212.846,5404994700,46785099888
2014/1/15,2210.024,2208.941,4896239500,45755914348
2014/1/16,2209.448,2211.844,5229890200,49842784005
2014/1/17,2203.821,2178.488,5027315500,46268159163
2014/1/20,2173.651,2165.993,4056015400,39157227541
2014/1/21,2168.42,2187.41,4030624700,38590992772
2014/1/22,2190.432,2243.796,7064137500,64803357078
2014/1/23,2242.245,2231.889,5634595100,55726417393
2014/1/24,2225.758,2245.678,6116767000,59563444873
2014/1/27,2233.015,2215.919,7034424600,63503992484
2014/1/28,2220.785,2219.855,5326913000,49408754555
2014/1/29,2225.711,2227.781,5022271700,48788682770
2014/1/30,2223.163,2202.45,4363230400,43475960839
2014/2/7,2187.343,2212.483,5045931500,49597106433
2014/2/10,2221.54,2267.534,8306571600,81103244127
2014/2/11,2267.735,2285.562,9922982900,92688969126
2014/2/12,2286.187,2291.246,7659216100,73487379679
2014/2/13,2288.451,2279.554,9621778900,87352124305
2014/2/14,2278.4,2295.575,6708299700,64613327719
2014/2/17,2308.791,2311.647,8783166600,86871352624
2014/2/18,2310.309,2282.442,8704974300,88107267954
2014/2/19,2280.927,2308.656,9935256100,88341900374
2014/2/20,2314.088,2287.436,10643953300,91771595713
2014/2/21,2284.03,2264.294,7636899300,69908188663
2014/2/24,2246.715,2214.509,8921593900,79599146389
2014/2/25,2216.515,2157.909,9323755100,88306571728
2014/2/26,2147.737,2163.405,7799329700,68640581126
2014/2/27,2170.81,2154.108,9010429600,81587999653
2014/2/28,2149.446,2178.971,7666805700,70216798972
2014/3/3,2173.907,2190.37,8207231400,69408739897
2014/3/4,2183.858,2184.273,7306925000,64691438035
2014/3/5,2187.352,2163.976,6133201500,55669679402
2014/3/6,2159.397,2173.634,6909376700,61495023657
2014/3/7,2170.043,2168.358,6426517700,58693177974
2014/3/10,2149.676,2097.787,7141640700,63086412572
2014/3/11,2092.608,2108.661,5762124300,53075782462
2014/3/12,2102.801,2114.134,7006974700,60115239174
2014/3/13,2119.547,2140.333,6922602800,59163094375
2014/3/14,2129.87,2122.836,5861773700,49805247510
2014/3/17,2132.793,2143.038,5240944500,47571288733
2014/3/18,2146.124,2138.133,5535413200,54188441365
2014/3/19,2131.283,2120.87,5930390500,55283943974
2014/3/20,2116.185,2086.967,6763128500,58951601970
2014/3/21,2079.871,2158.798,10402480700,83560511769
2014/3/24,2161.898,2176.554,10449198400,81203913733
2014/3/25,2170.78,2174.44,8687751000,67548473561
2014/3/26,2181.231,2171.047,5827617600,50116023097
2014/3/27,2168.344,2155.707,7127513200,62175860350
2014/3/28,2154.515,2151.965,7008607300,60123341093
2014/3/31,2156.054,2146.305,5545748800,48105020054
2014/4/1,2143.717,2163.115,4886640300,43659064291
2014/4/2,2166.067,2180.727,6503925700,56777151867
2014/4/3,2188.642,2165.008,7153603200,57708859685
2014/4/4,2157.982,2185.472,4794588800,43912624261
2014/4/8,2179.92,2237.316,9721911700,85692893370
2014/4/9,2239.791,2238.62,6635726800,61178630422
2014/4/10,2241.452,2273.761,11454540500,1.01617E+11
2014/4/11,2269.565,2270.666,9061589700,86154853765
2014/4/14,2267.943,2268.613,6226499800,60254151500
2014/4/15,2261.411,2229.463,6821813000,62599115638
2014/4/16,2223.468,2232.526,5167801000,47770218198
2014/4/17,2238.779,2224.803,4833362800,45096433749
2014/4/18,2215.879,2224.479,5075799500,45709617096
2014/4/21,2209.942,2187.248,5627828000,51856112765
2014/4/22,2184.017,2196.795,5709469400,52351993061
2014/4/23,2191.231,2194.668,4776353100,45191150830
2014/4/24,2192.769,2190.474,4505891100,41927012945
2014/4/25,2195.815,2167.826,6024538300,52092022381
2014/4/28,2165.773,2134.969,6048518700,49998809829
2014/4/29,2134.413,2158.47,4820493100,41550353157
2014/4/30,2158.762,2158.659,4533462400,39493022295
2014/5/5,2152.59,2156.47,4934407300,41470449799
2014/5/6,2151.388,2157.328,4808651900,41486451628
2014/5/7,2151.472,2137.316,4460747000,37751019661
2014/5/8,2132.036,2135.496,4833245200,40729772017
2014/5/9,2138.84,2133.911,4918113500,40242745273
2014/5/12,2150.313,2180.054,8347256000,66275508636
2014/5/13,2180.059,2174.852,6491251800,50241276089
2014/5/14,2175.094,2172.372,4851420600,39214123931
2014/5/15,2169.278,2144.084,4673403200,38938529216
2014/5/16,2143.926,2145.952,4225319700,34987586802
2014/5/19,2139.362,2115.143,4289360700,37135950607
2014/5/20,2124.708,2115.771,3729968300,31576339037
2014/5/21,2106.762,2135.905,3894604200,32246807970
2014/5/22,2134.087,2130.868,4625273600,39227549718
2014/5/23,2130.775,2148.414,3762310500,32420020159
2014/5/26,2161.892,2155.976,3955065600,37788482728
2014/5/27,2154.395,2147.28,3589717100,32374256462
2014/5/28,2147.467,2169.352,5005626000,45627619375
